question	answer	answer_html	link	name	source	category	country	region	city	lang	last_update
I Coronavirus e il nuovo Coronavirus possono essere trasmessi da persona a persona?	Sì, alcuni Coronavirus possono essere trasmessi da persona a persona, di solito dopo un contatto stretto con un paziente infetto, ad esempio tra familiari o in ambiente sanitario. Anche il nuovo Coronavirus responsabile della malattia respiratoria COVID-19 può essere trasmesso da persona a persona tramite un contatto stretto con un caso probabile o confermato.	"<p>
	Sì, alcuni Coronavirus possono essere trasmessi da persona a persona, di solito dopo un contatto stretto con un paziente infetto, ad esempio tra familiari o in ambiente sanitario.
</p> <p>
	Anche il nuovo Coronavirus responsabile della malattia respiratoria COVID-19 può essere trasmesso da persona a persona tramite un contatto stretto con un caso probabile o confermato.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Come si trasmette il nuovo Coronavirus da persona a persona?	Il nuovo Coronavirus è un virus respiratorio che si diffonde principalmente attraverso il contatto stretto con una persona malata. La via primaria sono le  goccioline del respiro delle persone infette ad esempio tramite: In casi rari il contagio può avvenire attraverso contaminazione fecale. Normalmente le malattie respiratorie non si tramettono con gli alimenti, che comunque devono essere manipolati rispettando le buone pratiche igieniche ed evitando il contatto fra alimenti crudi e cotti. Studi sono in corso per comprendere meglio le modalità di trasmissione del virus.	"<p>
	Il nuovo Coronavirus è un virus respiratorio che si diffonde principalmente attraverso il contatto stretto con una persona malata. La via primaria sono le  goccioline del respiro delle persone infette ad esempio tramite:
</p> <p>
	In casi rari il contagio può avvenire attraverso contaminazione fecale.
</p> <p>
	Normalmente le malattie respiratorie non si tramettono con gli alimenti, che comunque devono essere manipolati rispettando le buone pratiche igieniche ed evitando il contatto fra alimenti crudi e cotti.
</p> <p>
	Studi sono in corso per comprendere meglio le modalità di trasmissione del virus.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Quale è la definizione di contatto stretto? (fonte ECDC)	Il Centro europeo per la prevenzione e il controllo delle malattie definisce contatto stretto: Il collegamento epidemiologico può essere avvenuto entro un periodo di 14 giorni prima o dopo la manifestazione della malattia nel caso in esame.	"<p>
	Il Centro europeo per la prevenzione e il controllo delle malattie definisce contatto stretto:
</p> <p>
	Il collegamento epidemiologico può essere avvenuto entro un periodo di 14 giorni prima o dopo la manifestazione della malattia nel caso in esame.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Come gestire un contatto stretto di un caso confermato di COVID-19?	Sulla base delle Ordinanze ministeriali, le Autorità sanitarie territorialmente competenti devono applicare ai contatti stretti di un caso probabile o confermato la misura della quarantena con sorveglianza attiva, per quattordici giorni.	"<p>
	Sulla base delle Ordinanze ministeriali, le Autorità sanitarie territorialmente competenti devono applicare ai contatti stretti di un caso probabile o confermato la misura della quarantena con sorveglianza attiva, per quattordici giorni.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
L’infezione da nuovo Coronavirus può essere contratta da un caso che non presenta sintomi (asintomatico)? (Fonte: ISS)	La principale via di trasmissione del virus, secondo l’OMS, in base ai dati attuali disponibili, avviene attraverso il contatto stretto con persone sintomatiche. È ritenuto possibile, sebbene in casi rari, che persone nelle fasi prodromiche della malattia, e quindi con sintomi assenti o molto lievi, possano trasmettere il virus.	"<p>
	La principale via di trasmissione del virus, secondo l’OMS, in base ai dati attuali disponibili, avviene attraverso il contatto stretto con persone sintomatiche. È ritenuto possibile, sebbene in casi rari, che persone nelle fasi prodromiche della malattia, e quindi con sintomi assenti o molto lievi, possano trasmettere il virus.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Chi è più a rischio di contrarre l’infezione?	Le persone che vivono o che hanno viaggiato in aree a rischio di infezione da nuovo coronavirus oppure persone che rispondono ai criteri di contatto stretto con un caso confermato o probabile di COVID-19. Le aree a rischio di infezione da nuovo coronavirus sono quelle in cui è presente la trasmissione locale di SARS-CoV-2, come identificate dall’Organizzazione Mondiale della Sanità. Queste vanno differenziate dalle aree nelle quali sono presenti solo casi importati.	"<p>
	Le persone che vivono o che hanno viaggiato in aree a rischio di infezione da nuovo coronavirus oppure persone che rispondono ai criteri di contatto stretto con un caso confermato o probabile di COVID-19.
</p> <p>
	Le aree a rischio di infezione da nuovo coronavirus sono quelle in cui è presente la trasmissione locale di SARS-CoV-2, come identificate dall’Organizzazione Mondiale della Sanità. Queste vanno differenziate dalle aree nelle quali sono presenti solo casi importati.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Gli operatori sanitari sono a rischio a causa di un nuovo Coronavirus?	Sì, possono esserlo, poiché gli operatori sanitari entrano in contatto con i pazienti più spesso di quanto non faccia la popolazione generale. L'Organizzazione Mondiale della Sanità (OMS) raccomanda che gli operatori sanitari applichino adeguate misure di in generale e delle infezioni respiratorie, in particolare.	"<p>
	Sì, possono esserlo, poiché gli operatori sanitari entrano in contatto con i pazienti più spesso di quanto non faccia la popolazione generale. L'Organizzazione Mondiale della Sanità (OMS) raccomanda che gli operatori sanitari applichino adeguate misure di <a href=""http://www.who.int/csr/disease/coronavirus_infections/prevention_control/en/index.html"" title=""Apre sito OMS"">prevenzione e controllo delle infezioni</a> in generale e delle infezioni respiratorie, in particolare.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Quando si può dichiarare guarito un caso confermato di COVID-19?	Il paziente guarito è colui il quale risolve i sintomi dell’infezione da Covid-19 (febbre, rinite, tosse, mal di gola, difficoltà respiratoria, polmonite) e che risulta negativo in due tamponi consecutivi, effettuati a distanza di 24 ore uno dall’altro, per la ricerca di SARS-CoV-2.	"<p>
	Il paziente guarito è colui il quale risolve i sintomi dell’infezione da Covid-19 (febbre, rinite, tosse, mal di gola, difficoltà respiratoria, polmonite) e che risulta negativo in due tamponi consecutivi, effettuati a distanza di 24 ore uno dall’altro, per la ricerca di SARS-CoV-2. 
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Come si diffonde il nuovo Coronavirus?	Il nuovo coronavirus è un virus respiratorio che si diffonde principalmente attraverso il contatto con le goccioline del respiro delle persone infette, ad esempio quando starnutiscono o tossiscono o si soffiano il naso. È importante perciò che le persone ammalate applichino misure di igiene quali starnutire o tossire in un fazzoletto o con il gomito flesso e gettare i fazzoletti utilizzati in un cestino chiuso immediatamente dopo l'uso e lavare le mani frequentemente con acqua e sapone o usando soluzioni alcoliche.	"<p>
	Il nuovo coronavirus è un virus respiratorio che si diffonde principalmente attraverso il contatto con le goccioline del respiro delle persone infette, ad esempio quando starnutiscono o tossiscono o si soffiano il naso. È importante perciò che le persone ammalate applichino misure di igiene quali starnutire o tossire in un fazzoletto o con il gomito flesso e gettare i fazzoletti utilizzati in un cestino chiuso immediatamente dopo l'uso e lavare le mani frequentemente con acqua e sapone o usando soluzioni alcoliche.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Quali sono le regole per la disinfezione / lavaggio delle mani?	Il lavaggio e la disinfezione delle mani sono la chiave per prevenire l'infezione. Dovresti lavarti le mani spesso e accuratamente con acqua e sapone per almeno 60 secondi. Se non sono disponibili acqua e sapone, è possibile utilizzare anche un disinfettante per mani a base di alcool (concentrazione di alcool di almeno il 60%).	"<p>
	Il lavaggio e la disinfezione delle mani sono la chiave per prevenire l'infezione. Dovresti lavarti le mani spesso e accuratamente con acqua e sapone per almeno 60 secondi. Se non sono disponibili acqua e sapone, è possibile utilizzare anche un disinfettante per mani a base di alcool (concentrazione di alcool di almeno il 60%).
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Quanto tempo sopravvive il nuovo Coronavirus sulle superfici?	Le informazioni preliminari suggeriscono che il virus possa sopravvivere alcune ore, anche se è ancora in fase di studio. L’utilizzo di semplici disinfettanti è in grado di uccidere il virus annullando la sua capacità di infettare le persone, per esempio disinfettanti contenenti alcol (etanolo) al 75% o a base di cloro all’0,5% (candeggina). Ricorda di disinfettare sempre gli oggetti che usi frequentemente (il tuo telefono cellulare, gli auricolari o un microfono) con un panno inumidito con prodotti a base di alcol o candeggina (tenendo conto delle indicazioni fornite dal produttore). (Fonte: ISS)	"<p>
	Le informazioni preliminari suggeriscono che il virus possa sopravvivere alcune ore, anche se è ancora in fase di studio.<br>
	L’utilizzo di semplici disinfettanti è in grado di uccidere il virus annullando la sua capacità di infettare le persone, per esempio disinfettanti contenenti alcol (etanolo) al 75% o a base di cloro all’0,5% (candeggina).<br>
	Ricorda di disinfettare sempre gli oggetti che usi frequentemente (il tuo telefono cellulare, gli auricolari o un microfono) con un panno inumidito con prodotti a base di alcol o candeggina (tenendo conto delle indicazioni fornite dal produttore). (Fonte: ISS)
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
E’ necessario una pulizia delle strade con disinfettanti (es. ipoclorito)?	Non ci sono evidenze che le superfici calpestabili siano coinvolte nella trasmissione del virus. Inoltre l’uso di ipoclorito potrebbe portare ad un aumento di sostanze pericolose nell’ambiente. Resta consigliata l’ordinaria pulizia delle strade con saponi/detergenti convenzionali.	"<p>
	Non ci sono evidenze che le superfici calpestabili siano coinvolte nella trasmissione del virus. Inoltre l’uso di ipoclorito potrebbe portare ad un aumento di sostanze pericolose nell’ambiente. Resta consigliata l’ordinaria pulizia delle strade con saponi/detergenti convenzionali.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
È sicuro ricevere pacchi dai Paesi in cui sono presenti casi di COVID-19?	Sì. L’OMS ha dichiarato che la probabilità che una persona infetta contamini le merci è bassa e che anche il rischio di contrarre il nuovo virus da un pacco che è stato esposto a condizioni e temperature diverse è basso.	"<p>
	Sì. L’OMS ha dichiarato che la probabilità che una persona infetta contamini le merci è bassa e che anche il rischio di contrarre il nuovo virus da un pacco che è stato esposto a condizioni e temperature diverse è basso.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
Le persone possono contrarre l'infezione da nuovo Coronavirus dagli animali?	Indagini dettagliate hanno scoperto che, in Cina nel 2002, SARS-CoV è stato trasmesso dagli zibetti agli esseri umani e, in Arabia Saudita nel 2012, MERS-CoV dai dromedari agli esseri umani. Numerosi coronavirus noti circolano in animali che non hanno ancora infettato esseri umani. Man mano che la sorveglianza migliora in tutto il mondo, è probabile che vengano identificati più Coronavirus. La fonte animale del nuovo Coronavirus non è stata ancora identificata. Si ipotizza che i primi casi umani in Cina siano derivati da una fonte animale.	"<p>
	Indagini dettagliate hanno scoperto che, in Cina nel 2002, SARS-CoV è stato trasmesso dagli zibetti agli esseri umani e, in Arabia Saudita nel 2012, MERS-CoV dai dromedari agli esseri umani. Numerosi coronavirus noti circolano in animali che non hanno ancora infettato esseri umani. Man mano che la sorveglianza migliora in tutto il mondo, è probabile che vengano identificati più Coronavirus.
</p> <p>
	La fonte animale del nuovo Coronavirus non è stata ancora identificata. Si ipotizza che i primi casi umani in Cina siano derivati da una fonte animale.
</p>"	http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioFaqNuovoCoronavirus.jsp?id=228	FAQ - Covid-19, domande e risposte	Ministero della Salute, IT		IT			it	2020/03/22
